handlerId,conferenceJournalId,authorId
chair762,c110,a6285
chair762,c110,a6331
chair762,c110,a8415
chair762,c110,a1806
chair762,c110,a4097
chair762,c110,a1731
chair762,c110,a2503
chair762,c110,a1433
chair762,c110,a9
chair762,c110,a2844
chair762,c110,a6999
chair762,c110,a5066
chair762,c110,a2318
chair762,c110,a1101
chair762,c110,a5631
chair762,c110,a1918
chair762,c110,a9152
chair762,c110,a8461
chair762,c110,a3694
chair762,c110,a6453
chair762,c110,a1945
chair762,c110,a8768
chair762,c110,a8224
chair762,c110,a3668
chair762,c110,a3692
chair762,c110,a10322
chair762,c110,a333
chair762,c110,a2471
chair762,c110,a855
chair819,c110,a4186
chair819,c110,a10587
chair819,c110,a235
chair819,c110,a5205
chair819,c110,a205
chair819,c110,a9957
chair819,c110,a7342
chair819,c110,a5815
chair819,c110,a2683
chair819,c110,a3225
chair819,c110,a4569
chair819,c110,a6285
chair819,c110,a6331
chair819,c110,a8415
chair819,c110,a1806
chair819,c110,a4097
chair819,c110,a1731
chair819,c110,a2503
chair819,c110,a1433
chair819,c110,a9
chair819,c110,a2844
chair819,c110,a6999
chair819,c110,a5066
chair819,c110,a2318
chair819,c110,a1101
chair819,c110,a5631
chair819,c110,a1918
chair819,c110,a9152
chair819,c110,a8461
chair819,c110,a3694
chair819,c110,a6453
chair819,c110,a1945
chair819,c110,a8768
chair819,c110,a8224
chair819,c110,a3668
chair819,c110,a3692
chair819,c110,a10322
chair819,c110,a333
chair819,c110,a2471
chair819,c110,a855
chair1237,c110,a4186
chair1237,c110,a10587
chair1237,c110,a235
chair1237,c110,a5205
chair1237,c110,a205
chair1237,c110,a9957
chair1237,c110,a7342
chair1237,c110,a5815
chair1237,c110,a2683
chair1237,c110,a3225
chair1237,c110,a4569
chair1237,c110,a6285
chair1237,c110,a6331
chair1237,c110,a8415
chair1237,c110,a1806
chair1237,c110,a4097
chair1237,c110,a1731
chair1237,c110,a2503
chair1237,c110,a1433
chair1237,c110,a9
chair1237,c110,a2844
chair1237,c110,a6999
chair1237,c110,a5066
chair1237,c110,a2318
chair1237,c110,a1101
chair1237,c110,a5631
chair1237,c110,a1918
chair1237,c110,a9152
chair1237,c110,a8461
chair1237,c110,a3694
chair1237,c110,a6453
chair1237,c110,a1945
chair1237,c110,a8768
chair1237,c110,a8224
chair1237,c110,a3668
chair1237,c110,a3692
chair1237,c110,a10322
chair1237,c110,a333
chair1237,c110,a2471
chair1237,c110,a855
chair1361,c110,a4186
chair1361,c110,a10587
chair1361,c110,a235
chair1361,c110,a5205
chair1361,c110,a205
chair1361,c110,a9957
chair1361,c110,a7342
chair1361,c110,a5815
chair1361,c110,a2683
chair1361,c110,a3225
chair1361,c110,a4569
chair1361,c110,a6285
chair1361,c110,a6331
chair1361,c110,a8415
chair1361,c110,a1806
chair1361,c110,a4097
chair1361,c110,a1731
chair1361,c110,a2503
chair1361,c110,a1433
chair1361,c110,a9
chair1361,c110,a2844
chair1361,c110,a6999
chair1361,c110,a5066
chair1361,c110,a2318
chair1361,c110,a1101
chair1361,c110,a5631
chair1361,c110,a1918
chair1361,c110,a9152
chair1361,c110,a8461
chair1361,c110,a3694
chair1361,c110,a6453
chair1361,c110,a1945
chair1361,c110,a8768
chair1361,c110,a8224
chair1361,c110,a3668
chair1361,c110,a3692
chair1361,c110,a10322
chair1361,c110,a333
chair1361,c110,a2471
chair1361,c110,a855
chair1402,c110,a4186
chair1402,c110,a10587
chair1402,c110,a235
chair1402,c110,a5205
chair1402,c110,a205
chair1402,c110,a9957
chair1402,c110,a7342
chair1402,c110,a5815
chair1402,c110,a2683
chair1402,c110,a3225
chair1402,c110,a4569
chair1402,c110,a6285
chair1402,c110,a6331
chair1402,c110,a8415
chair1402,c110,a1806
chair1402,c110,a4097
chair1402,c110,a1731
chair1402,c110,a2503
chair1402,c110,a1433
chair1402,c110,a9
chair1402,c110,a2844
chair1402,c110,a6999
chair1402,c110,a5066
chair1402,c110,a2318
chair1402,c110,a1101
chair1402,c110,a5631
chair1402,c110,a1918
chair1402,c110,a9152
chair1402,c110,a8461
chair1402,c110,a3694
chair1402,c110,a6453
chair1402,c110,a1945
chair1402,c110,a8768
chair1402,c110,a8224
chair1402,c110,a3668
chair1402,c110,a3692
chair1402,c110,a10322
chair1402,c110,a333
chair1402,c110,a2471
chair1402,c110,a855
chair1482,c110,a4186
chair1482,c110,a10587
chair1482,c110,a235
chair1482,c110,a5205
chair1482,c110,a205
chair1482,c110,a9957
chair1482,c110,a7342
chair1482,c110,a5815
chair1482,c110,a2683
chair1482,c110,a3225
chair1482,c110,a4569
chair1482,c110,a6285
chair1482,c110,a6331
chair1482,c110,a8415
chair1482,c110,a1806
chair1482,c110,a4097
chair1482,c110,a1731
chair1482,c110,a2503
chair1482,c110,a1433
chair1482,c110,a9
chair1482,c110,a2844
chair1482,c110,a6999
chair1482,c110,a5066
chair1482,c110,a2318
chair1482,c110,a1101
chair1482,c110,a5631
chair1482,c110,a1918
chair1482,c110,a9152
chair1482,c110,a8461
chair1482,c110,a3694
chair1482,c110,a6453
chair1482,c110,a1945
chair1482,c110,a8768
chair1482,c110,a8224
chair1482,c110,a3668
chair1482,c110,a3692
chair1482,c110,a10322
chair1482,c110,a333
chair1482,c110,a2471
chair1482,c110,a855
chair1545,c110,a4186
chair1545,c110,a10587
chair1545,c110,a235
chair1545,c110,a5205
chair1545,c110,a205
chair1545,c110,a9957
chair1545,c110,a7342
chair1545,c110,a5815
chair1545,c110,a2683
chair1545,c110,a3225
chair1545,c110,a4569
chair1545,c110,a6285
chair1545,c110,a6331
chair1545,c110,a8415
chair1545,c110,a1806
chair1545,c110,a4097
chair1545,c110,a1731
chair1545,c110,a2503
chair1545,c110,a1433
chair1545,c110,a9
chair1545,c110,a2844
chair1545,c110,a6999
chair1545,c110,a5066
chair1545,c110,a2318
chair1545,c110,a1101
chair1545,c110,a5631
chair1545,c110,a1918
chair1545,c110,a9152
chair1545,c110,a8461
chair1545,c110,a3694
chair1545,c110,a6453
chair1545,c110,a1945
chair1545,c110,a8768
chair1545,c110,a8224
chair1545,c110,a3668
chair1545,c110,a3692
chair1545,c110,a10322
chair1545,c110,a333
chair1545,c110,a2471
chair1545,c110,a855
chair1609,c110,a4186
chair1609,c110,a10587
chair1609,c110,a235
chair1609,c110,a5205
chair1609,c110,a205
chair1609,c110,a9957
chair1609,c110,a7342
chair1609,c110,a5815
chair1609,c110,a2683
chair1609,c110,a3225
chair1609,c110,a4569
chair1609,c110,a6285
chair1609,c110,a6331
chair1609,c110,a8415
chair1609,c110,a1806
chair1609,c110,a4097
chair1609,c110,a1731
chair1609,c110,a2503
chair1609,c110,a1433
chair1609,c110,a9
chair1609,c110,a2844
chair1609,c110,a6999
chair1609,c110,a5066
chair1609,c110,a2318
chair1609,c110,a1101
chair1609,c110,a5631
chair1609,c110,a1918
chair1609,c110,a9152
chair1609,c110,a8461
chair1609,c110,a3694
chair1609,c110,a6453
chair1609,c110,a1945
chair1609,c110,a8768
chair1609,c110,a8224
chair1609,c110,a3668
chair1609,c110,a3692
chair1609,c110,a10322
chair1609,c110,a333
chair1609,c110,a2471
chair1609,c110,a855
chair4,c103,a6038
chair4,c103,a7568
chair4,c103,a8989
chair4,c103,a8449
chair4,c103,a2213
chair4,c103,a5928
chair4,c103,a4535
chair4,c103,a7189
chair4,c103,a7865
chair4,c103,a1907
chair4,c103,a9788
chair4,c103,a4304
chair4,c103,a472
chair4,c103,a9245
chair4,c103,a5623
chair4,c103,a9703
chair4,c103,a6027
chair4,c103,a6978
chair4,c103,a2843
chair4,c103,a4521
chair4,c103,a7405
chair4,c103,a5337
chair4,c103,a7408
chair4,c103,a3674
chair4,c103,a4546
chair4,c103,a1913
chair4,c103,a6958
chair4,c103,a2660
chair4,c103,a4117
chair4,c103,a10265
chair4,c103,a425
chair4,c103,a8880
chair4,c103,a5972
chair4,c103,a7140
chair212,c103,a6038
chair212,c103,a7568
chair212,c103,a8989
chair212,c103,a8449
chair212,c103,a2213
chair212,c103,a5928
chair212,c103,a4535
chair212,c103,a7189
chair212,c103,a7865
chair212,c103,a1907
chair212,c103,a9788
chair212,c103,a4304
chair212,c103,a472
chair212,c103,a9245
chair212,c103,a5623
chair212,c103,a9703
chair212,c103,a6027
chair212,c103,a6978
chair212,c103,a2843
chair212,c103,a4521
chair212,c103,a7405
chair212,c103,a5337
chair212,c103,a7408
chair212,c103,a3674
chair212,c103,a4546
chair212,c103,a1913
chair212,c103,a6958
chair212,c103,a2660
chair212,c103,a4117
chair212,c103,a10265
chair212,c103,a425
chair212,c103,a8880
chair212,c103,a5972
chair212,c103,a7140
chair373,c103,a6038
chair373,c103,a7568
chair373,c103,a8989
chair373,c103,a8449
chair373,c103,a2213
chair373,c103,a5928
chair373,c103,a4535
chair373,c103,a7189
chair373,c103,a7865
chair373,c103,a1907
chair373,c103,a9788
chair373,c103,a4304
chair373,c103,a472
chair373,c103,a9245
chair373,c103,a5623
chair373,c103,a9703
chair373,c103,a6027
chair373,c103,a6978
chair373,c103,a2843
chair373,c103,a4521
chair373,c103,a7405
chair373,c103,a5337
chair373,c103,a7408
chair373,c103,a3674
chair373,c103,a4546
chair373,c103,a1913
chair373,c103,a6958
chair373,c103,a2660
chair373,c103,a4117
chair373,c103,a10265
chair373,c103,a425
chair373,c103,a8880
chair373,c103,a5972
chair373,c103,a7140
chair535,c103,a6038
chair535,c103,a7568
chair535,c103,a8989
chair535,c103,a8449
chair535,c103,a2213
chair535,c103,a5928
chair535,c103,a4535
chair535,c103,a7189
chair535,c103,a7865
chair535,c103,a1907
chair535,c103,a9788
chair535,c103,a4304
chair535,c103,a472
chair535,c103,a9245
chair535,c103,a5623
chair535,c103,a9703
chair535,c103,a6027
chair535,c103,a6978
chair535,c103,a2843
chair535,c103,a4521
chair535,c103,a7405
chair535,c103,a5337
chair535,c103,a7408
chair535,c103,a3674
chair535,c103,a4546
chair535,c103,a1913
chair535,c103,a6958
chair535,c103,a2660
chair535,c103,a4117
chair535,c103,a10265
chair535,c103,a425
chair535,c103,a8880
chair535,c103,a5972
chair535,c103,a7140
chair657,c103,a6038
chair657,c103,a7568
chair657,c103,a8989
chair657,c103,a8449
chair657,c103,a2213
chair657,c103,a5928
chair657,c103,a4535
chair657,c103,a7189
chair657,c103,a7865
chair657,c103,a1907
chair657,c103,a9788
chair657,c103,a4304
chair657,c103,a472
chair657,c103,a9245
chair657,c103,a5623
chair657,c103,a9703
chair657,c103,a6027
chair657,c103,a6978
chair657,c103,a2843
chair657,c103,a4521
chair657,c103,a7405
chair657,c103,a5337
chair657,c103,a7408
chair657,c103,a3674
chair657,c103,a4546
chair657,c103,a1913
chair657,c103,a6958
chair657,c103,a2660
chair657,c103,a4117
chair657,c103,a10265
chair657,c103,a425
chair657,c103,a8880
chair657,c103,a5972
chair657,c103,a7140
chair681,c103,a6038
chair681,c103,a7568
chair681,c103,a8989
chair681,c103,a8449
chair681,c103,a2213
chair681,c103,a5928
chair681,c103,a4535
chair681,c103,a7189
chair681,c103,a7865
chair681,c103,a1907
chair681,c103,a9788
chair681,c103,a4304
chair681,c103,a472
chair681,c103,a9245
chair681,c103,a5623
chair681,c103,a9703
chair681,c103,a6027
chair681,c103,a6978
chair681,c103,a2843
chair681,c103,a4521
chair681,c103,a7405
chair681,c103,a5337
chair681,c103,a7408
chair681,c103,a3674
chair681,c103,a4546
chair681,c103,a1913
chair681,c103,a6958
chair681,c103,a2660
chair681,c103,a4117
chair681,c103,a10265
chair681,c103,a425
chair681,c103,a8880
chair681,c103,a5972
chair681,c103,a7140
chair708,c103,a6038
chair708,c103,a7568
chair708,c103,a8989
chair708,c103,a8449
chair708,c103,a2213
chair708,c103,a5928
chair708,c103,a4535
chair708,c103,a7189
chair708,c103,a7865
chair708,c103,a1907
chair708,c103,a9788
chair708,c103,a4304
chair708,c103,a472
chair708,c103,a9245
chair708,c103,a5623
chair708,c103,a9703
chair708,c103,a6027
chair708,c103,a6978
chair708,c103,a2843
chair708,c103,a4521
chair708,c103,a7405
chair708,c103,a5337
chair708,c103,a7408
chair708,c103,a3674
chair708,c103,a4546
chair708,c103,a1913
chair708,c103,a6958
chair708,c103,a2660
chair708,c103,a4117
chair708,c103,a10265
chair708,c103,a425
chair708,c103,a8880
chair708,c103,a5972
chair708,c103,a7140
chair985,c103,a6038
chair985,c103,a7568
chair985,c103,a8989
chair985,c103,a8449
chair985,c103,a2213
chair985,c103,a5928
chair985,c103,a4535
chair985,c103,a7189
chair985,c103,a7865
chair985,c103,a1907
chair985,c103,a9788
chair985,c103,a4304
chair985,c103,a472
chair985,c103,a9245
chair985,c103,a5623
chair985,c103,a9703
chair985,c103,a6027
chair985,c103,a6978
chair985,c103,a2843
chair985,c103,a4521
chair985,c103,a7405
chair985,c103,a5337
chair985,c103,a7408
chair985,c103,a3674
chair985,c103,a4546
chair985,c103,a1913
chair985,c103,a6958
chair985,c103,a2660
chair985,c103,a4117
chair985,c103,a10265
chair985,c103,a425
chair985,c103,a8880
chair985,c103,a5972
chair985,c103,a7140
chair1049,c103,a6038
chair1049,c103,a7568
chair1049,c103,a8989
chair1049,c103,a8449
chair1049,c103,a2213
chair1049,c103,a5928
chair1049,c103,a4535
chair1049,c103,a7189
chair1049,c103,a7865
chair1049,c103,a1907
chair1049,c103,a9788
chair1049,c103,a4304
chair1049,c103,a472
chair1049,c103,a9245
chair1049,c103,a5623
chair1049,c103,a9703
chair1049,c103,a6027
chair1049,c103,a6978
chair1049,c103,a2843
chair1049,c103,a4521
chair1049,c103,a7405
chair1049,c103,a5337
chair1049,c103,a7408
chair1049,c103,a3674
chair1049,c103,a4546
chair1049,c103,a1913
chair1049,c103,a6958
chair1049,c103,a2660
chair1049,c103,a4117
chair1049,c103,a10265
chair1049,c103,a425
chair1049,c103,a8880
chair1049,c103,a5972
chair1049,c103,a7140
chair1113,c103,a6038
chair1113,c103,a7568
chair1113,c103,a8989
chair1113,c103,a8449
chair1113,c103,a2213
chair1113,c103,a5928
chair1113,c103,a4535
chair1113,c103,a7189
chair1113,c103,a7865
chair1113,c103,a1907
chair1113,c103,a9788
chair1113,c103,a4304
chair1113,c103,a472
chair1113,c103,a9245
chair1113,c103,a5623
chair1113,c103,a9703
chair1113,c103,a6027
chair1113,c103,a6978
chair1113,c103,a2843
chair1113,c103,a4521
chair1113,c103,a7405
chair1113,c103,a5337
chair1113,c103,a7408
chair1113,c103,a3674
chair1113,c103,a4546
chair1113,c103,a1913
chair1113,c103,a6958
chair1113,c103,a2660
chair1113,c103,a4117
chair1113,c103,a10265
chair1113,c103,a425
chair1113,c103,a8880
chair1113,c103,a5972
chair1113,c103,a7140
chair1418,c103,a6038
chair1418,c103,a7568
chair1418,c103,a8989
chair1418,c103,a8449
chair1418,c103,a2213
chair1418,c103,a5928
chair1418,c103,a4535
chair1418,c103,a7189
chair1418,c103,a7865
chair1418,c103,a1907
chair1418,c103,a9788
chair1418,c103,a4304
chair1418,c103,a472
chair1418,c103,a9245
chair1418,c103,a5623
chair1418,c103,a9703
chair1418,c103,a6027
chair1418,c103,a6978
chair1418,c103,a2843
chair1418,c103,a4521
chair1418,c103,a7405
chair1418,c103,a5337
chair1418,c103,a7408
chair1418,c103,a3674
chair1418,c103,a4546
chair1418,c103,a1913
chair1418,c103,a6958
chair1418,c103,a2660
chair1418,c103,a4117
chair1418,c103,a10265
chair1418,c103,a425
chair1418,c103,a8880
chair1418,c103,a5972
chair1418,c103,a7140
chair1438,c103,a6038
chair1438,c103,a7568
chair1438,c103,a8989
chair1438,c103,a8449
chair1438,c103,a2213
chair1438,c103,a5928
chair1438,c103,a4535
chair1438,c103,a7189
chair1438,c103,a7865
chair1438,c103,a1907
chair1438,c103,a9788
chair1438,c103,a4304
chair1438,c103,a472
chair1438,c103,a9245
chair1438,c103,a5623
chair1438,c103,a9703
chair1438,c103,a6027
chair1438,c103,a6978
chair1438,c103,a2843
chair1438,c103,a4521
chair1438,c103,a7405
chair1438,c103,a5337
chair1438,c103,a7408
chair1438,c103,a3674
chair1438,c103,a4546
chair1438,c103,a1913
chair1438,c103,a6958
chair1438,c103,a2660
chair1438,c103,a4117
chair1438,c103,a10265
chair1438,c103,a425
chair1438,c103,a8880
chair1438,c103,a5972
chair1438,c103,a7140
chair1452,c103,a6038
chair1452,c103,a7568
chair1452,c103,a8989
chair1452,c103,a8449
chair1452,c103,a2213
chair1452,c103,a5928
chair1452,c103,a4535
chair1452,c103,a7189
chair1452,c103,a7865
chair1452,c103,a1907
chair1452,c103,a9788
chair1452,c103,a4304
chair1452,c103,a472
chair1452,c103,a9245
chair1452,c103,a5623
chair1452,c103,a9703
chair1452,c103,a6027
chair1452,c103,a6978
chair1452,c103,a2843
chair1452,c103,a4521
chair1452,c103,a7405
chair1452,c103,a5337
chair1452,c103,a7408
chair1452,c103,a3674
chair1452,c103,a4546
chair1452,c103,a1913
chair1452,c103,a6958
chair1452,c103,a2660
chair1452,c103,a4117
chair1452,c103,a10265
chair1452,c103,a425
chair1452,c103,a8880
chair1452,c103,a5972
chair1452,c103,a7140
chair1456,c103,a6038
chair1456,c103,a7568
chair1456,c103,a8989
chair1456,c103,a8449
chair1456,c103,a2213
chair1456,c103,a5928
chair1456,c103,a4535
chair1456,c103,a7189
chair1456,c103,a7865
chair1456,c103,a1907
chair1456,c103,a9788
chair1456,c103,a4304
chair1456,c103,a472
chair1456,c103,a9245
chair1456,c103,a5623
chair1456,c103,a9703
chair1456,c103,a6027
chair1456,c103,a6978
chair1456,c103,a2843
chair1456,c103,a4521
chair1456,c103,a7405
chair1456,c103,a5337
chair1456,c103,a7408
chair1456,c103,a3674
chair1456,c103,a4546
chair1456,c103,a1913
chair1456,c103,a6958
chair1456,c103,a2660
chair1456,c103,a4117
chair1456,c103,a10265
chair1456,c103,a425
chair1456,c103,a8880
chair1456,c103,a5972
chair1456,c103,a7140
chair1503,c103,a6038
chair1503,c103,a7568
chair1503,c103,a8989
chair1503,c103,a8449
chair1503,c103,a2213
chair1503,c103,a5928
chair1503,c103,a4535
chair1503,c103,a7189
chair1503,c103,a7865
chair1503,c103,a1907
chair1503,c103,a9788
chair1503,c103,a4304
chair1503,c103,a472
chair1503,c103,a9245
chair1503,c103,a5623
chair1503,c103,a9703
chair1503,c103,a6027
chair1503,c103,a6978
chair1503,c103,a2843
chair1503,c103,a4521
chair1503,c103,a7405
chair1503,c103,a5337
chair1503,c103,a7408
chair1503,c103,a3674
chair1503,c103,a4546
chair1503,c103,a1913
chair1503,c103,a6958
chair1503,c103,a2660
chair1503,c103,a4117
chair1503,c103,a10265
chair1503,c103,a425
chair1503,c103,a8880
chair1503,c103,a5972
chair1503,c103,a7140
chair1605,c103,a6038
chair1605,c103,a7568
chair1605,c103,a8989
chair1605,c103,a8449
chair1605,c103,a2213
chair1605,c103,a5928
chair1605,c103,a4535
chair1605,c103,a7189
chair1605,c103,a7865
chair1605,c103,a1907
chair1605,c103,a9788
chair1605,c103,a4304
chair1605,c103,a472
chair1605,c103,a9245
chair1605,c103,a5623
chair1605,c103,a9703
chair1605,c103,a6027
chair1605,c103,a6978
chair1605,c103,a2843
chair1605,c103,a4521
chair1605,c103,a7405
chair1605,c103,a5337
chair1605,c103,a7408
chair1605,c103,a3674
chair1605,c103,a4546
chair1605,c103,a1913
chair1605,c103,a6958
chair1605,c103,a2660
chair1605,c103,a4117
chair1605,c103,a10265
chair1605,c103,a425
chair1605,c103,a8880
chair1605,c103,a5972
chair1605,c103,a7140
chair1641,c103,a6038
chair1641,c103,a7568
chair1641,c103,a8989
chair1641,c103,a8449
chair1641,c103,a2213
chair1641,c103,a5928
chair1641,c103,a4535
chair1641,c103,a7189
chair1641,c103,a7865
chair1641,c103,a1907
chair1641,c103,a9788
chair1641,c103,a4304
chair1641,c103,a472
chair1641,c103,a9245
chair1641,c103,a5623
chair1641,c103,a9703
chair1641,c103,a6027
chair1641,c103,a6978
chair1641,c103,a2843
chair1641,c103,a4521
chair1641,c103,a7405
chair1641,c103,a5337
chair1641,c103,a7408
chair1641,c103,a3674
chair1641,c103,a4546
chair1641,c103,a1913
chair1641,c103,a6958
chair1641,c103,a2660
chair1641,c103,a4117
chair1641,c103,a10265
chair1641,c103,a425
chair1641,c103,a8880
chair1641,c103,a5972
chair1641,c103,a7140
chair5,c10,a2665
chair5,c10,a7614
chair5,c10,a6610
chair5,c10,a6315
chair5,c10,a5635
chair5,c10,a538
chair5,c10,a4439
chair5,c10,a5596
chair5,c10,a2107
chair5,c10,a8588
chair5,c10,a8599
chair5,c10,a10371
chair5,c10,a4258
chair5,c10,a3972
chair5,c10,a3215
chair5,c10,a3094
chair5,c10,a8710
chair5,c10,a1861
chair5,c10,a3522
chair5,c10,a4242
chair5,c10,a3242
chair5,c10,a187
chair5,c10,a8177
chair5,c10,a2522
chair5,c10,a5168
chair5,c10,a1553
chair5,c10,a3444
chair5,c10,a8884
chair5,c10,a8712
chair5,c10,a7710
chair5,c10,a3971
chair5,c10,a9994
chair5,c10,a1756
chair5,c10,a6528
chair5,c10,a1568
chair5,c10,a8140
chair66,c10,a2665
chair66,c10,a7614
chair66,c10,a6610
chair66,c10,a6315
chair66,c10,a5635
chair66,c10,a538
chair66,c10,a4439
chair66,c10,a5596
chair66,c10,a2107
chair66,c10,a8588
chair66,c10,a8599
chair66,c10,a10371
chair66,c10,a4258
chair66,c10,a3972
chair66,c10,a3215
chair66,c10,a3094
chair66,c10,a8710
chair66,c10,a1861
chair66,c10,a3522
chair66,c10,a4242
chair66,c10,a3242
chair66,c10,a187
chair66,c10,a8177
chair66,c10,a2522
chair66,c10,a5168
chair66,c10,a1553
chair66,c10,a3444
chair66,c10,a8884
chair66,c10,a8712
chair66,c10,a7710
chair66,c10,a3971
chair66,c10,a9994
chair66,c10,a1756
chair66,c10,a6528
chair66,c10,a1568
chair66,c10,a8140
chair92,c10,a2665
chair92,c10,a7614
chair92,c10,a6610
chair92,c10,a6315
chair92,c10,a5635
chair92,c10,a538
chair92,c10,a4439
chair92,c10,a5596
chair92,c10,a2107
chair92,c10,a8588
chair92,c10,a8599
chair92,c10,a10371
chair92,c10,a4258
chair92,c10,a3972
chair92,c10,a3215
chair92,c10,a3094
chair92,c10,a8710
chair92,c10,a1861
chair92,c10,a3522
chair92,c10,a4242
chair92,c10,a3242
chair92,c10,a187
chair92,c10,a8177
chair92,c10,a2522
chair92,c10,a5168
chair92,c10,a1553
chair92,c10,a3444
chair92,c10,a8884
chair92,c10,a8712
chair92,c10,a7710
chair92,c10,a3971
chair92,c10,a9994
chair92,c10,a1756
chair92,c10,a6528
chair92,c10,a1568
chair92,c10,a8140
chair108,c10,a2665
chair108,c10,a7614
chair108,c10,a6610
chair108,c10,a6315
chair108,c10,a5635
chair108,c10,a538
chair108,c10,a4439
chair108,c10,a5596
chair108,c10,a2107
chair108,c10,a8588
chair108,c10,a8599
chair108,c10,a10371
chair108,c10,a4258
chair108,c10,a3972
chair108,c10,a3215
chair108,c10,a3094
chair108,c10,a8710
chair108,c10,a1861
chair108,c10,a3522
chair108,c10,a4242
chair108,c10,a3242
chair108,c10,a187
chair108,c10,a8177
chair108,c10,a2522
chair108,c10,a5168
chair108,c10,a1553
chair108,c10,a3444
chair108,c10,a8884
chair108,c10,a8712
chair108,c10,a7710
chair108,c10,a3971
chair108,c10,a9994
chair108,c10,a1756
chair108,c10,a6528
chair108,c10,a1568
chair108,c10,a8140
chair136,c10,a2665
chair136,c10,a7614
chair136,c10,a6610
chair136,c10,a6315
chair136,c10,a5635
chair136,c10,a538
chair136,c10,a4439
chair136,c10,a5596
chair136,c10,a2107
chair136,c10,a8588
chair136,c10,a8599
chair136,c10,a10371
chair136,c10,a4258
chair136,c10,a3972
chair136,c10,a3215
chair136,c10,a3094
